20161019215239,10.0.0.2,51189,10.0.0.1,5001,3,0.0-1.0,786432,6291456
20161019215240,10.0.0.2,51189,10.0.0.1,5001,3,1.0-2.0,393216,3145728
20161019215241,10.0.0.2,51189,10.0.0.1,5001,3,2.0-3.0,393216,3145728
20161019215242,10.0.0.2,51189,10.0.0.1,5001,3,3.0-4.0,262144,2097152
20161019215243,10.0.0.2,51189,10.0.0.1,5001,3,4.0-5.0,393216,3145728
20161019215244,10.0.0.2,51189,10.0.0.1,5001,3,5.0-6.0,262144,2097152
20161019215245,10.0.0.2,51189,10.0.0.1,5001,3,6.0-7.0,262144,2097152
20161019215246,10.0.0.2,51189,10.0.0.1,5001,3,7.0-8.0,262144,2097152
20161019215248,10.0.0.2,51189,10.0.0.1,5001,3,8.0-9.0,393216,3145728
20161019215248,10.0.0.2,51189,10.0.0.1,5001,3,9.0-10.0,131072,1048576
20161019215249,10.0.0.2,51189,10.0.0.1,5001,3,10.0-11.0,524288,4194304
20161019215250,10.0.0.2,51189,10.0.0.1,5001,3,11.0-12.0,262144,2097152
20161019215251,10.0.0.2,51189,10.0.0.1,5001,3,12.0-13.0,262144,2097152
20161019215252,10.0.0.2,51189,10.0.0.1,5001,3,13.0-14.0,262144,2097152
20161019215253,10.0.0.2,51189,10.0.0.1,5001,3,14.0-15.0,393216,3145728
20161019215254,10.0.0.2,51189,10.0.0.1,5001,3,15.0-16.0,262144,2097152
20161019215255,10.0.0.2,51189,10.0.0.1,5001,3,16.0-17.0,262144,2097152
20161019215256,10.0.0.2,51189,10.0.0.1,5001,3,17.0-18.0,393216,3145728
20161019215257,10.0.0.2,51189,10.0.0.1,5001,3,18.0-19.0,262144,2097152
20161019215258,10.0.0.2,51189,10.0.0.1,5001,3,19.0-20.0,262144,2097152
20161019215259,10.0.0.2,51189,10.0.0.1,5001,3,20.0-21.0,524288,4194304
20161019215300,10.0.0.2,51189,10.0.0.1,5001,3,21.0-22.0,262144,2097152
20161019215301,10.0.0.2,51189,10.0.0.1,5001,3,22.0-23.0,262144,2097152
20161019215302,10.0.0.2,51189,10.0.0.1,5001,3,23.0-24.0,262144,2097152
20161019215303,10.0.0.2,51189,10.0.0.1,5001,3,24.0-25.0,393216,3145728
20161019215304,10.0.0.2,51189,10.0.0.1,5001,3,25.0-26.0,393216,3145728
20161019215305,10.0.0.2,51189,10.0.0.1,5001,3,26.0-27.0,262144,2097152
20161019215306,10.0.0.2,51189,10.0.0.1,5001,3,27.0-28.0,262144,2097152
20161019215307,10.0.0.2,51189,10.0.0.1,5001,3,28.0-29.0,262144,2097152
20161019215309,10.0.0.2,51189,10.0.0.1,5001,3,29.0-30.0,524288,4194304
20161019215309,10.0.0.2,51189,10.0.0.1,5001,3,30.0-31.0,131072,1048576
20161019215310,10.0.0.2,51189,10.0.0.1,5001,3,31.0-32.0,393216,3145728
20161019215311,10.0.0.2,51189,10.0.0.1,5001,3,32.0-33.0,262144,2097152
20161019215313,10.0.0.2,51189,10.0.0.1,5001,3,33.0-34.0,393216,3145728
20161019215313,10.0.0.2,51189,10.0.0.1,5001,3,34.0-35.0,131072,1048576
20161019215314,10.0.0.2,51189,10.0.0.1,5001,3,35.0-36.0,262144,2097152
20161019215315,10.0.0.2,51189,10.0.0.1,5001,3,36.0-37.0,262144,2097152
20161019215316,10.0.0.2,51189,10.0.0.1,5001,3,37.0-38.0,393216,3145728
20161019215317,10.0.0.2,51189,10.0.0.1,5001,3,38.0-39.0,262144,2097152
20161019215318,10.0.0.2,51189,10.0.0.1,5001,3,39.0-40.0,262144,2097152
20161019215319,10.0.0.2,51189,10.0.0.1,5001,3,40.0-41.0,262144,2097152
20161019215320,10.0.0.2,51189,10.0.0.1,5001,3,41.0-42.0,262144,2097152
20161019215321,10.0.0.2,51189,10.0.0.1,5001,3,42.0-43.0,393216,3145728
20161019215322,10.0.0.2,51189,10.0.0.1,5001,3,43.0-44.0,262144,2097152
20161019215323,10.0.0.2,51189,10.0.0.1,5001,3,44.0-45.0,262144,2097152
20161019215324,10.0.0.2,51189,10.0.0.1,5001,3,45.0-46.0,393216,3145728
20161019215325,10.0.0.2,51189,10.0.0.1,5001,3,46.0-47.0,262144,2097152
20161019215326,10.0.0.2,51189,10.0.0.1,5001,3,47.0-48.0,262144,2097152
20161019215327,10.0.0.2,51189,10.0.0.1,5001,3,48.0-49.0,393216,3145728
20161019215328,10.0.0.2,51189,10.0.0.1,5001,3,49.0-50.0,262144,2097152
20161019215329,10.0.0.2,51189,10.0.0.1,5001,3,50.0-51.0,262144,2097152
20161019215330,10.0.0.2,51189,10.0.0.1,5001,3,51.0-52.0,262144,2097152
20161019215331,10.0.0.2,51189,10.0.0.1,5001,3,52.0-53.0,393216,3145728
20161019215332,10.0.0.2,51189,10.0.0.1,5001,3,53.0-54.0,262144,2097152
20161019215333,10.0.0.2,51189,10.0.0.1,5001,3,54.0-55.0,262144,2097152
20161019215334,10.0.0.2,51189,10.0.0.1,5001,3,55.0-56.0,262144,2097152
20161019215335,10.0.0.2,51189,10.0.0.1,5001,3,56.0-57.0,262144,2097152
20161019215336,10.0.0.2,51189,10.0.0.1,5001,3,57.0-58.0,393216,3145728
20161019215337,10.0.0.2,51189,10.0.0.1,5001,3,58.0-59.0,262144,2097152
20161019215338,10.0.0.2,51189,10.0.0.1,5001,3,59.0-60.0,393216,3145728
20161019215338,10.0.0.2,51189,10.0.0.1,5001,3,0.0-60.8,19005440,2502680
