1477262000.098609,0
1477262000.112070,0
1477262000.127019,0
1477262000.139279,0
1477262000.151708,0
1477262000.163833,0
1477262000.175862,0
1477262000.187960,0
1477262000.200114,0
1477262000.212379,0
1477262000.224539,0
1477262000.236595,0
1477262000.248681,0
1477262000.261188,0
1477262000.273290,0
1477262000.285201,0
1477262000.297090,0
1477262000.309560,0
1477262000.321881,0
1477262000.334156,0
1477262000.346443,0
1477262000.358774,0
1477262000.371893,0
1477262000.384863,0
1477262000.398473,0
1477262000.411192,0
1477262000.423981,0
1477262000.436699,0
1477262000.449397,0
1477262000.462073,0
1477262000.474908,0
1477262000.488054,0
1477262000.501074,0
1477262000.514325,0
1477262000.527507,0
1477262000.540308,0
1477262000.553061,0
1477262000.565777,0
1477262000.578531,0
1477262000.591270,0
1477262000.604037,0
1477262000.616803,0
1477262000.629873,0
1477262000.642666,0
1477262000.655699,0
1477262000.668358,0
1477262000.681149,0
1477262000.693853,0
1477262000.706769,0
1477262000.719526,0
1477262000.732534,0
1477262000.745267,0
1477262000.758429,0
1477262000.771808,0
1477262000.784643,0
1477262000.797441,0
1477262000.810284,0
1477262000.823453,0
1477262000.836400,0
1477262000.849292,0
1477262000.862079,0
1477262000.874813,0
1477262000.887620,0
1477262000.900423,0
1477262000.913051,0
1477262000.925688,0
1477262000.938372,0
1477262000.951050,0
1477262000.963783,0
1477262000.976803,0
1477262000.989530,0
1477262001.004314,0
1477262001.017432,0
1477262001.031448,0
1477262001.044196,0
1477262001.056970,0
1477262001.070181,0
1477262001.084550,0
1477262001.097564,0
1477262001.110660,0
1477262001.123466,0
1477262001.136206,0
1477262001.148869,0
1477262001.161541,0
1477262001.174728,0
1477262001.187423,0
1477262001.200552,0
1477262001.213361,0
1477262001.242565,0
1477262001.256464,0
1477262001.269204,0
1477262001.281623,0
1477262001.294084,0
1477262001.306651,0
1477262001.320104,0
1477262001.332843,0
1477262001.345572,0
1477262001.359583,0
1477262001.372980,0
1477262001.385728,0
1477262001.398646,0
1477262001.413138,0
1477262001.430381,0
1477262001.443261,0
1477262001.456587,0
1477262001.469916,0
1477262001.483089,0
1477262001.496105,0
1477262001.509229,0
1477262001.522164,0
1477262001.534862,0
1477262001.547506,0
1477262001.560112,0
1477262001.572718,0
1477262001.585263,0
1477262001.598107,0
1477262001.610421,0
1477262001.623075,0
1477262001.635856,0
1477262001.648582,0
1477262001.661656,0
1477262001.674712,0
1477262001.687872,0
1477262001.700868,0
1477262001.713733,0
1477262001.726573,0
1477262001.739369,0
1477262001.752201,0
1477262001.765441,0
1477262001.778772,0
1477262001.791593,0
1477262001.804507,0
1477262001.817313,0
1477262001.833439,0
1477262001.846251,0
1477262001.859274,0
1477262001.872059,0
1477262001.884852,0
1477262001.897559,0
1477262001.910444,0
1477262001.923208,0
1477262001.935934,0
1477262001.948647,0
1477262001.961371,0
1477262001.974344,0
1477262001.987143,0
1477262002.000064,0
1477262002.013256,0
1477262002.026310,0
1477262002.039569,0
1477262002.052493,0
1477262002.065447,0
1477262002.080820,0
1477262002.095690,0
1477262002.111741,0
1477262002.126966,0
1477262002.145943,0
1477262002.158670,0
1477262002.172180,0
1477262002.184872,0
1477262002.197934,0
1477262002.213109,0
1477262002.225716,0
1477262002.238552,0
1477262002.258295,0
1477262002.273351,0
1477262002.285993,0
1477262002.298593,0
1477262002.312775,0
1477262002.325493,0
1477262002.337672,0
1477262002.350255,0
1477262002.363212,0
1477262002.376024,0
1477262002.389271,0
1477262002.401844,0
1477262002.414383,0
1477262002.432921,0
1477262002.447005,0
1477262002.461662,0
1477262002.474664,0
1477262002.487412,0
1477262002.500288,0
1477262002.513485,0
1477262002.526464,0
1477262002.539331,0
1477262002.552055,0
1477262002.565214,0
1477262002.577904,0
1477262002.591019,0
1477262002.604419,0
1477262002.620778,0
1477262002.634530,0
1477262002.649404,0
1477262002.665423,0
1477262002.680875,0
1477262002.694119,0
1477262002.706918,0
1477262002.721113,0
1477262002.736077,0
1477262002.751914,0
1477262002.768284,0
1477262002.783960,0
1477262002.797226,0
1477262002.810101,0
1477262002.822877,0
1477262002.836453,0
1477262002.852240,0
1477262002.868569,0
1477262002.881549,0
1477262002.894891,0
1477262002.910908,0
1477262002.924082,0
1477262002.943243,0
1477262002.957703,0
1477262002.971553,0
1477262002.984589,0
1477262002.997372,0
1477262003.010747,0
1477262003.023695,0
1477262003.038701,0
1477262003.052664,0
1477262003.065605,0
1477262003.078795,0
1477262003.092017,0
1477262003.104795,0
1477262003.118198,0
1477262003.130830,0
1477262003.146281,0
1477262003.158838,0
1477262003.171624,0
1477262003.184628,0
1477262003.197491,0
1477262003.210177,0
1477262003.222636,0
1477262003.235034,0
1477262003.257771,0
1477262003.270403,0
1477262003.282863,0
1477262003.295253,0
1477262003.308097,0
1477262003.321500,0
1477262003.334804,0
1477262003.347790,0
1477262003.360814,0
1477262003.400280,0
1477262003.428805,0
1477262003.450781,0
1477262003.464974,0
1477262003.477309,0
1477262003.489522,0
1477262003.501616,0
1477262003.514083,0
1477262003.526383,0
1477262003.538832,0
1477262003.551320,0
1477262003.563669,0
1477262003.575994,0
1477262003.588411,0
1477262003.600762,0
1477262003.613366,0
1477262003.625716,0
1477262003.638144,0
1477262003.650496,0
1477262003.662763,0
1477262003.675081,0
1477262003.687395,0
1477262003.699837,0
1477262003.712242,0
1477262003.724591,0
1477262003.736958,0
1477262003.753363,0
1477262003.766192,0
1477262003.779798,0
1477262003.792921,0
1477262003.805991,0
1477262003.819405,0
1477262003.832278,0
1477262003.845153,0
1477262003.857982,0
1477262003.870840,0
1477262003.883622,0
1477262003.896852,0
1477262003.910039,0
1477262003.923021,0
1477262003.935913,0
1477262003.948803,0
1477262003.961682,0
1477262003.975001,0
1477262003.988051,0
1477262004.001201,0
1477262004.015193,0
1477262004.028087,0
1477262004.040702,0
1477262004.053457,0
1477262004.066215,0
1477262004.079589,0
1477262004.092475,0
1477262004.105018,0
1477262004.117483,0
1477262004.129945,0
1477262004.142462,0
1477262004.155638,0
1477262004.168891,0
1477262004.181813,0
1477262004.194708,0
1477262004.211718,0
1477262004.229996,0
1477262004.244527,0
1477262004.269565,0
1477262004.282505,0
1477262004.295188,0
1477262004.308121,0
1477262004.320861,0
1477262004.333328,0
1477262004.345760,0
