20160822202607,10.0.0.2,58524,10.0.0.1,5001,3,0.0-1.0,1703936,13631488
20160822202608,10.0.0.2,58524,10.0.0.1,5001,3,1.0-2.0,1441792,11534336
20160822202609,10.0.0.2,58524,10.0.0.1,5001,3,2.0-3.0,1441792,11534336
20160822202610,10.0.0.2,58524,10.0.0.1,5001,3,3.0-4.0,1179648,9437184
20160822202611,10.0.0.2,58524,10.0.0.1,5001,3,4.0-5.0,1441792,11534336
20160822202612,10.0.0.2,58524,10.0.0.1,5001,3,5.0-6.0,1179648,9437184
20160822202613,10.0.0.2,58524,10.0.0.1,5001,3,6.0-7.0,1310720,10485760
20160822202614,10.0.0.2,58524,10.0.0.1,5001,3,7.0-8.0,1441792,11534336
20160822202616,10.0.0.2,58524,10.0.0.1,5001,3,8.0-9.0,1703936,13631488
20160822202616,10.0.0.2,58524,10.0.0.1,5001,3,9.0-10.0,786432,6291456
20160822202618,10.0.0.2,58524,10.0.0.1,5001,3,10.0-11.0,1966080,15728640
20160822202619,10.0.0.2,58524,10.0.0.1,5001,3,11.0-12.0,917504,7340032
20160822202619,10.0.0.2,58524,10.0.0.1,5001,3,12.0-13.0,1048576,8388608
20160822202620,10.0.0.2,58524,10.0.0.1,5001,3,13.0-14.0,917504,7340032
20160822202622,10.0.0.2,58524,10.0.0.1,5001,3,14.0-15.0,1966080,15728640
20160822202623,10.0.0.2,58524,10.0.0.1,5001,3,15.0-16.0,917504,7340032
20160822202624,10.0.0.2,58524,10.0.0.1,5001,3,16.0-17.0,1048576,8388608
20160822202625,10.0.0.2,58524,10.0.0.1,5001,3,17.0-18.0,917504,7340032
20160822202625,10.0.0.2,58524,10.0.0.1,5001,3,18.0-19.0,1048576,8388608
20160822202626,10.0.0.2,58524,10.0.0.1,5001,3,19.0-20.0,917504,7340032
20160822202628,10.0.0.2,58524,10.0.0.1,5001,3,20.0-21.0,1966080,15728640
20160822202629,10.0.0.2,58524,10.0.0.1,5001,3,21.0-22.0,917504,7340032
20160822202630,10.0.0.2,58524,10.0.0.1,5001,3,22.0-23.0,1048576,8388608
20160822202630,10.0.0.2,58524,10.0.0.1,5001,3,23.0-24.0,917504,7340032
20160822202631,10.0.0.2,58524,10.0.0.1,5001,3,24.0-25.0,1048576,8388608
20160822202633,10.0.0.2,58524,10.0.0.1,5001,3,25.0-26.0,1966080,15728640
20160822202634,10.0.0.2,58524,10.0.0.1,5001,3,26.0-27.0,917504,7340032
20160822202635,10.0.0.2,58524,10.0.0.1,5001,3,27.0-28.0,1048576,8388608
20160822202635,10.0.0.2,58524,10.0.0.1,5001,3,28.0-29.0,917504,7340032
20160822202636,10.0.0.2,58524,10.0.0.1,5001,3,29.0-30.0,1048576,8388608
20160822202638,10.0.0.2,58524,10.0.0.1,5001,3,30.0-31.0,1966080,15728640
20160822202639,10.0.0.2,58524,10.0.0.1,5001,3,31.0-32.0,917504,7340032
20160822202640,10.0.0.2,58524,10.0.0.1,5001,3,32.0-33.0,1048576,8388608
20160822202641,10.0.0.2,58524,10.0.0.1,5001,3,33.0-34.0,917504,7340032
20160822202641,10.0.0.2,58524,10.0.0.1,5001,3,34.0-35.0,1048576,8388608
20160822202643,10.0.0.2,58524,10.0.0.1,5001,3,35.0-36.0,1966080,15728640
20160822202644,10.0.0.2,58524,10.0.0.1,5001,3,36.0-37.0,917504,7340032
20160822202645,10.0.0.2,58524,10.0.0.1,5001,3,37.0-38.0,1048576,8388608
20160822202645,10.0.0.2,58524,10.0.0.1,5001,3,38.0-39.0,917504,7340032
20160822202646,10.0.0.2,58524,10.0.0.1,5001,3,39.0-40.0,1048576,8388608
20160822202648,10.0.0.2,58524,10.0.0.1,5001,3,40.0-41.0,1966080,15728640
20160822202649,10.0.0.2,58524,10.0.0.1,5001,3,41.0-42.0,917504,7340032
20160822202650,10.0.0.2,58524,10.0.0.1,5001,3,42.0-43.0,1048576,8388608
20160822202650,10.0.0.2,58524,10.0.0.1,5001,3,43.0-44.0,917504,7340032
20160822202651,10.0.0.2,58524,10.0.0.1,5001,3,44.0-45.0,1048576,8388608
20160822202653,10.0.0.2,58524,10.0.0.1,5001,3,45.0-46.0,1966080,15728640
20160822202654,10.0.0.2,58524,10.0.0.1,5001,3,46.0-47.0,1048576,8388608
20160822202655,10.0.0.2,58524,10.0.0.1,5001,3,47.0-48.0,917504,7340032
20160822202656,10.0.0.2,58524,10.0.0.1,5001,3,48.0-49.0,1048576,8388608
20160822202657,10.0.0.2,58524,10.0.0.1,5001,3,49.0-50.0,917504,7340032
20160822202657,10.0.0.2,58524,10.0.0.1,5001,3,50.0-51.0,1048576,8388608
20160822202658,10.0.0.2,58524,10.0.0.1,5001,3,51.0-52.0,917504,7340032
20160822202700,10.0.0.2,58524,10.0.0.1,5001,3,52.0-53.0,1966080,15728640
20160822202701,10.0.0.2,58524,10.0.0.1,5001,3,53.0-54.0,1048576,8388608
20160822202702,10.0.0.2,58524,10.0.0.1,5001,3,54.0-55.0,1048576,8388608
20160822202702,10.0.0.2,58524,10.0.0.1,5001,3,55.0-56.0,917504,7340032
20160822202703,10.0.0.2,58524,10.0.0.1,5001,3,56.0-57.0,1048576,8388608
20160822202705,10.0.0.2,58524,10.0.0.1,5001,3,57.0-58.0,1966080,15728640
20160822202706,10.0.0.2,58524,10.0.0.1,5001,3,58.0-59.0,1048576,8388608
20160822202707,10.0.0.2,58524,10.0.0.1,5001,3,59.0-60.0,1048576,8388608
20160822202707,10.0.0.2,58524,10.0.0.1,5001,3,0.0-60.4,72876032,9651423
