1477263253.576273,0
1477263253.589546,0
1477263253.603268,0
1477263253.615471,0
1477263253.627951,0
1477263253.640287,0
1477263253.652412,0
1477263253.664462,0
1477263253.676587,0
1477263253.688633,0
1477263253.700753,0
1477263253.712925,0
1477263253.725498,0
1477263253.738889,0
1477263253.751882,0
1477263253.764921,0
1477263253.777865,0
1477263253.790762,0
1477263253.803783,0
1477263253.816505,0
1477263253.829397,0
1477263253.842285,0
1477263253.855126,0
1477263253.868842,0
1477263253.882123,0
1477263253.895158,0
1477263253.907958,0
1477263253.920712,0
1477263253.933453,0
1477263253.946178,0
1477263253.959387,0
1477263253.972409,0
1477263253.985188,0
1477263253.997964,0
1477263254.010791,0
1477263254.023510,0
1477263254.036634,0
1477263254.050811,0
1477263254.063913,0
1477263254.076688,0
1477263254.089436,0
1477263254.102438,0
1477263254.115195,0
1477263254.128359,0
1477263254.141048,0
1477263254.153596,0
1477263254.167427,0
1477263254.180716,0
1477263254.193534,0
1477263254.206939,0
1477263254.219807,0
1477263254.232706,0
1477263254.245556,0
1477263254.258358,0
1477263254.271030,0
1477263254.283725,0
1477263254.296583,0
1477263254.309727,0
1477263254.322719,0
1477263254.335556,0
1477263254.348440,0
1477263254.361316,0
1477263254.374502,0
1477263254.387721,0
1477263254.400426,0
1477263254.413548,0
1477263254.426666,0
1477263254.439740,0
1477263254.452573,0
1477263254.465459,0
1477263254.478310,0
1477263254.491128,0
1477263254.503972,0
1477263254.517388,0
1477263254.530245,0
1477263254.543070,0
1477263254.555927,0
1477263254.568771,0
1477263254.581642,0
1477263254.598005,0
1477263254.610731,0
1477263254.623944,0
1477263254.637248,0
1477263254.650693,0
1477263254.663241,0
1477263254.675818,0
1477263254.688521,0
1477263254.720318,0
1477263254.734063,0
1477263254.747790,0
1477263254.760602,0
1477263254.773591,0
1477263254.787181,0
1477263254.800385,0
1477263254.813463,0
1477263254.826701,0
1477263254.839558,0
1477263254.853275,0
1477263254.866129,0
1477263254.879168,0
1477263254.893434,0
1477263254.906288,0
1477263254.919294,0
1477263254.932549,0
1477263254.945237,0
1477263254.958389,0
1477263254.973692,0
1477263254.986938,0
1477263254.999738,0
1477263255.013470,0
1477263255.028390,0
1477263255.041495,0
1477263255.055155,0
1477263255.068572,0
1477263255.081542,0
1477263255.094517,0
1477263255.108307,0
1477263255.124348,0
1477263255.137593,0
1477263255.150186,0
1477263255.162736,0
1477263255.175100,0
1477263255.188086,0
1477263255.200343,0
1477263255.213674,0
1477263255.225829,0
1477263255.238003,0
1477263255.254565,0
1477263255.266505,0
1477263255.278736,0
1477263255.290856,0
1477263255.303478,0
1477263255.316313,0
1477263255.328811,0
1477263255.341897,0
1477263255.354166,0
1477263255.366681,0
1477263255.380335,0
1477263255.392688,0
1477263255.404995,0
1477263255.417252,0
1477263255.433242,0
1477263255.445888,0
1477263255.458026,0
1477263255.470103,0
1477263255.482258,0
1477263255.495442,0
1477263255.509252,0
1477263255.521892,0
1477263255.534536,0
1477263255.547357,0
1477263255.560500,0
1477263255.573131,0
1477263255.585644,0
1477263255.598961,0
1477263255.612224,0
1477263255.625247,0
1477263255.670779,0
1477263255.713975,0
1477263255.738178,0
1477263255.750369,0
1477263255.762497,0
1477263255.774726,0
1477263255.786883,0
1477263255.798895,0
1477263255.812123,0
1477263255.824115,0
1477263255.836071,0
1477263255.848015,0
1477263255.860802,0
1477263255.873347,0
1477263255.885757,0
1477263255.897716,0
1477263255.909893,0
1477263255.922229,0
1477263255.934337,0
1477263255.946567,0
1477263255.958456,0
1477263255.970769,0
1477263255.982928,0
1477263255.998440,0
1477263256.010559,0
1477263256.022716,0
1477263256.034768,0
1477263256.047229,0
1477263256.059757,0
1477263256.072034,0
1477263256.084652,0
1477263256.097931,0
1477263256.110539,0
1477263256.123518,0
1477263256.136979,0
1477263256.149743,0
1477263256.162671,0
1477263256.175431,0
1477263256.187973,0
1477263256.202907,0
1477263256.215347,0
1477263256.227861,0
1477263256.240315,0
1477263256.253053,0
1477263256.265703,0
1477263256.278198,0
1477263256.292928,0
1477263256.309410,0
1477263256.322034,0
1477263256.334871,0
1477263256.347599,0
1477263256.363775,0
1477263256.380992,0
1477263256.396768,0
1477263256.409312,0
1477263256.421757,0
1477263256.434269,0
1477263256.446802,0
1477263256.459346,0
1477263256.471757,0
1477263256.484152,0
1477263256.496601,0
1477263256.509127,0
1477263256.523757,0
1477263256.540444,0
1477263256.553613,0
1477263256.566181,0
1477263256.578738,0
1477263256.591117,0
1477263256.603613,0
1477263256.615837,0
1477263256.628510,0
1477263256.640965,0
1477263256.653597,0
1477263256.665908,0
1477263256.679019,0
1477263256.691651,0
1477263256.717806,0
1477263256.730916,0
1477263256.743440,0
1477263256.755985,0
1477263256.768322,0
1477263256.780587,0
1477263256.793833,0
1477263256.806275,0
1477263256.818700,0
1477263256.831090,0
1477263256.843384,0
1477263256.855892,0
