20160821192204,10.0.0.2,46793,10.0.0.1,5001,3,0.0-1.0,1572864,12582912
20160821192205,10.0.0.2,46793,10.0.0.1,5001,3,1.0-2.0,1310720,10485760
20160821192206,10.0.0.2,46793,10.0.0.1,5001,3,2.0-3.0,1572864,12582912
20160821192207,10.0.0.2,46793,10.0.0.1,5001,3,3.0-4.0,1441792,11534336
20160821192208,10.0.0.2,46793,10.0.0.1,5001,3,4.0-5.0,1310720,10485760
20160821192209,10.0.0.2,46793,10.0.0.1,5001,3,5.0-6.0,1441792,11534336
20160821192210,10.0.0.2,46793,10.0.0.1,5001,3,6.0-7.0,1179648,9437184
20160821192211,10.0.0.2,46793,10.0.0.1,5001,3,7.0-8.0,1441792,11534336
20160821192212,10.0.0.2,46793,10.0.0.1,5001,3,8.0-9.0,1441792,11534336
20160821192213,10.0.0.2,46793,10.0.0.1,5001,3,9.0-10.0,1703936,13631488
20160821192214,10.0.0.2,46793,10.0.0.1,5001,3,10.0-11.0,917504,7340032
20160821192215,10.0.0.2,46793,10.0.0.1,5001,3,11.0-12.0,917504,7340032
20160821192216,10.0.0.2,46793,10.0.0.1,5001,3,12.0-13.0,1835008,14680064
20160821192217,10.0.0.2,46793,10.0.0.1,5001,3,13.0-14.0,917504,7340032
20160821192218,10.0.0.2,46793,10.0.0.1,5001,3,14.0-15.0,917504,7340032
20160821192219,10.0.0.2,46793,10.0.0.1,5001,3,15.0-16.0,1835008,14680064
20160821192220,10.0.0.2,46793,10.0.0.1,5001,3,16.0-17.0,917504,7340032
20160821192221,10.0.0.2,46793,10.0.0.1,5001,3,17.0-18.0,917504,7340032
20160821192222,10.0.0.2,46793,10.0.0.1,5001,3,18.0-19.0,917504,7340032
20160821192223,10.0.0.2,46793,10.0.0.1,5001,3,19.0-20.0,1835008,14680064
20160821192224,10.0.0.2,46793,10.0.0.1,5001,3,20.0-21.0,917504,7340032
20160821192225,10.0.0.2,46793,10.0.0.1,5001,3,21.0-22.0,917504,7340032
20160821192226,10.0.0.2,46793,10.0.0.1,5001,3,22.0-23.0,1835008,14680064
20160821192227,10.0.0.2,46793,10.0.0.1,5001,3,23.0-24.0,917504,7340032
20160821192228,10.0.0.2,46793,10.0.0.1,5001,3,24.0-25.0,917504,7340032
20160821192230,10.0.0.2,46793,10.0.0.1,5001,3,25.0-26.0,1835008,14680064
20160821192230,10.0.0.2,46793,10.0.0.1,5001,3,26.0-27.0,917504,7340032
20160821192231,10.0.0.2,46793,10.0.0.1,5001,3,27.0-28.0,917504,7340032
20160821192232,10.0.0.2,46793,10.0.0.1,5001,3,28.0-29.0,917504,7340032
20160821192233,10.0.0.2,46793,10.0.0.1,5001,3,29.0-30.0,1835008,14680064
20160821192234,10.0.0.2,46793,10.0.0.1,5001,3,30.0-31.0,917504,7340032
20160821192235,10.0.0.2,46793,10.0.0.1,5001,3,31.0-32.0,917504,7340032
20160821192236,10.0.0.2,46793,10.0.0.1,5001,3,32.0-33.0,1835008,14680064
20160821192237,10.0.0.2,46793,10.0.0.1,5001,3,33.0-34.0,917504,7340032
20160821192238,10.0.0.2,46793,10.0.0.1,5001,3,34.0-35.0,917504,7340032
20160821192239,10.0.0.2,46793,10.0.0.1,5001,3,35.0-36.0,917504,7340032
20160821192240,10.0.0.2,46793,10.0.0.1,5001,3,36.0-37.0,1835008,14680064
20160821192241,10.0.0.2,46793,10.0.0.1,5001,3,37.0-38.0,917504,7340032
20160821192242,10.0.0.2,46793,10.0.0.1,5001,3,38.0-39.0,917504,7340032
20160821192243,10.0.0.2,46793,10.0.0.1,5001,3,39.0-40.0,1835008,14680064
20160821192244,10.0.0.2,46793,10.0.0.1,5001,3,40.0-41.0,917504,7340032
20160821192245,10.0.0.2,46793,10.0.0.1,5001,3,41.0-42.0,917504,7340032
20160821192246,10.0.0.2,46793,10.0.0.1,5001,3,42.0-43.0,1835008,14680064
20160821192247,10.0.0.2,46793,10.0.0.1,5001,3,43.0-44.0,917504,7340032
20160821192248,10.0.0.2,46793,10.0.0.1,5001,3,44.0-45.0,917504,7340032
20160821192249,10.0.0.2,46793,10.0.0.1,5001,3,45.0-46.0,917504,7340032
20160821192250,10.0.0.2,46793,10.0.0.1,5001,3,46.0-47.0,1835008,14680064
20160821192251,10.0.0.2,46793,10.0.0.1,5001,3,47.0-48.0,917504,7340032
20160821192252,10.0.0.2,46793,10.0.0.1,5001,3,48.0-49.0,917504,7340032
20160821192253,10.0.0.2,46793,10.0.0.1,5001,3,49.0-50.0,1835008,14680064
20160821192254,10.0.0.2,46793,10.0.0.1,5001,3,50.0-51.0,917504,7340032
20160821192255,10.0.0.2,46793,10.0.0.1,5001,3,51.0-52.0,917504,7340032
20160821192256,10.0.0.2,46793,10.0.0.1,5001,3,52.0-53.0,917504,7340032
20160821192257,10.0.0.2,46793,10.0.0.1,5001,3,53.0-54.0,1835008,14680064
20160821192258,10.0.0.2,46793,10.0.0.1,5001,3,54.0-55.0,917504,7340032
20160821192259,10.0.0.2,46793,10.0.0.1,5001,3,55.0-56.0,917504,7340032
20160821192300,10.0.0.2,46793,10.0.0.1,5001,3,56.0-57.0,1835008,14680064
20160821192301,10.0.0.2,46793,10.0.0.1,5001,3,57.0-58.0,917504,7340032
20160821192302,10.0.0.2,46793,10.0.0.1,5001,3,58.0-59.0,917504,7340032
20160821192303,10.0.0.2,46793,10.0.0.1,5001,3,59.0-60.0,917504,7340032
20160821192303,10.0.0.2,46793,10.0.0.1,5001,3,0.0-60.0,73269248,9762278
